,edge_run,ddG_mean,ddG_variance,ddG_standard_dev,num_run
1069,edge_lig_3444-1_lig_7224-2,1.7200000000000024,0,0,1
1070,edge_lig_36132-1_lig_7224-2,-1.6500000000000057,0,0,1
1071,edge_lig_44666-4_lig_17922-2,-2.8200000000000003,0,0,1
1072,edge_lig_44666-4_lig_1685-1,1.8200000000000003,0,0,1
1073,edge_lig_17922-3_lig_44666-4,3.46,0,0,1
1074,edge_lig_44666-4_lig_17916-3,0.5700000000000003,0,0,1
1075,edge_lig_44666-4_lig_17916-1,-0.9600000000000009,0,0,1
1076,edge_lig_35991-2_lig_44666-4,-2.9800000000000004,0,0,1
1077,edge_lig_34776-2_lig_44666-4,8.79,0,0,1
1078,edge_lig_42172-1_lig_44666-4,-2.269999999999996,0,0,1
1079,edge_lig_17922-3_lig_44666-1,1.3299999999999992,0,0,1
1080,edge_lig_17916-4_lig_44666-1,-1.2900000000000027,0,0,1
1081,edge_lig_41538-1_lig_44666-1,-3.9800000000000004,0,0,1
1082,edge_lig_14127-2_lig_44666-2,-0.6600000000000037,0,0,1
1083,edge_lig_14127-2_lig_38093-1,1.1099999999999994,0,0,1
1084,edge_lig_14127-2_lig_39-1,-0.25,0,0,1
1085,edge_lig_14127-2_lig_35991-2,-0.3899999999999997,0,0,1
1086,edge_lig_14127-2_lig_14119-2,2.200000000000001,0,0,1
1087,edge_lig_14127-2_lig_1610-1,-4.219999999999999,0,0,1
1088,edge_lig_14127-2_lig_40085-1,1.5699999999999932,0,0,1
1089,edge_lig_17922-2_lig_44666-2,0.75,0,0,1
1090,edge_lig_17922-2_lig_2675-1,2.8600000000000003,0,0,1
1091,edge_lig_2309-1_lig_17922-2,0.28999999999999915,0,0,1
1092,edge_lig_29099-2_lig_17922-2,2.039999999999999,0,0,1
1093,edge_lig_3495-1_lig_26778-1,-1.2199999999999998,0,0,1
1094,edge_lig_3502-1_lig_26778-1,-0.1700000000000017,0,0,1
1095,edge_lig_26778-2_lig_3444-1,-1.3200000000000003,0,0,1
1096,edge_lig_30892-1_lig_26778-2,0.6299999999999955,0,0,1
1097,edge_lig_26778-2_lig_39-1,-0.730000000000004,0,0,1
1098,edge_lig_26778-2_lig_16598-2,4.4,0,0,1
1099,edge_lig_19019-1_lig_26778-2,-1.4800000000000004,0,0,1
1100,edge_lig_26778-2_lig_29850-3,2.0299999999999994,0,0,1
1101,edge_lig_14128-3_lig_29535-1,0.769999999999996,0,0,1
1102,edge_lig_14128-3_lig_35400-3,-5.5,0,0,1
1103,edge_lig_14128-4_lig_1685-1,3.0299999999999994,0,0,1
1104,edge_lig_14128-4_lig_2309-1,-0.12000000000000455,0,0,1
1105,edge_lig_19019-1_lig_14128-4,-1.7200000000000024,0,0,1
1106,edge_lig_14128-4_lig_29850-3,4.349999999999998,0,0,1
1107,edge_lig_17922-3_lig_1685-1,2.379999999999999,0,0,1
1108,edge_lig_17922-1_lig_1685-1,0.3200000000000003,0,0,1
1109,edge_lig_3444-1_lig_1685-1,1.0199999999999996,0,0,1
1110,edge_lig_34952-1_lig_1685-1,0.46000000000000085,0,0,1
1111,edge_lig_40085-1_lig_1685-1,-1.160000000000025,0,0,1
1112,edge_lig_17922-3_lig_2309-1,3.1199999999999974,0,0,1
1113,edge_lig_14128-2_lig_39-1,-1.0799999999999983,0,0,1
1114,edge_lig_29836-1_lig_29853-2,-3.5100000000000002,0,0,1
1115,edge_lig_36278-4_lig_29836-1,-0.759999999999998,0,0,1
1116,edge_lig_29836-1_lig_34121-3,-4.709999999999999,0,0,1
1117,edge_lig_34121-1_lig_38256-1,1.1500000000000004,0,0,1
1118,edge_lig_16598-3_lig_38256-1,-0.2400000000000002,0,0,1
1119,edge_lig_3469-1_lig_38256-1,-0.7300000000000004,0,0,1
1120,edge_lig_2682-1_lig_38256-1,-4.369999999999999,0,0,1
1121,edge_lig_44666-3_lig_39-1,-4.32,0,0,1
1122,edge_lig_44666-3_lig_14119-2,-0.10999999999999943,0,0,1
1123,edge_lig_38093-2_lig_44666-2,0.8600000000000001,0,0,1
1124,edge_lig_43645-2_lig_44666-2,0.20000000000000107,0,0,1
1125,edge_lig_17922-1_lig_17916-1,-0.23000000000000398,0,0,1
1126,edge_lig_17922-1_lig_29850-3,4.079999999999998,0,0,1
1127,edge_lig_17922-1_lig_41538-1,-3.75,0,0,1
1128,edge_lig_38256-4_lig_18296-4,-1.490000000000002,0,0,1
1129,edge_lig_16598-4_lig_38256-4,0.5700000000000003,0,0,1
1130,edge_lig_38256-4_lig_42433-2,-4.09,0,0,1
1131,edge_lig_38256-4_lig_21286-3,-4.31,0,0,1
1132,edge_lig_38256-4_lig_17917-2,-2.3200000000000003,0,0,1
1133,edge_lig_29535-3_lig_13537-1,-1.1099999999999994,0,0,1
1134,edge_lig_29535-2_lig_13537-1,-1.0300000000000011,0,0,1
1135,edge_lig_34121-1_lig_13537-1,0.46999999999999886,0,0,1
1136,edge_lig_29099-1_lig_13537-1,0.240000000000002,0,0,1
1137,edge_lig_3373-1_lig_17916-1,-4.650000000000006,0,0,1
1138,edge_lig_38093-3_lig_3373-1,-0.5799999999999983,0,0,1
1139,edge_lig_3373-1_lig_10836-1,-2.469999999999999,0,0,1
1140,edge_lig_3373-1_lig_36278-3,-1.620000000000001,0,0,1
1141,edge_lig_38280-2_lig_34121-1,1.870000000000001,0,0,1
1142,edge_lig_38280-2_lig_35400-3,4.409999999999997,0,0,1
1143,edge_lig_38280-1_lig_21488-1,1.1700000000000017,0,0,1
1144,edge_lig_33347-1_lig_38280-1,3.8099999999999987,0,0,1
1145,edge_lig_3464-1_lig_27507-1,1.2899999999999991,0,0,1
1146,edge_lig_15647-1_lig_27507-1,-4.960000000000001,0,0,1
1147,edge_lig_17039-1_lig_27507-1,-1.5199999999999996,0,0,1
1148,edge_lig_27507-2_lig_155-1,-0.45999999999999996,0,0,1
1149,edge_lig_27507-2_lig_33031-1,-0.9400000000000013,0,0,1
1150,edge_lig_21488-2_lig_27507-2,0.39000000000000057,0,0,1
1151,edge_lig_27507-2_lig_42429-1,1.9799999999999969,0,0,1
1152,edge_lig_27507-2_lig_37884-2,-2.4899999999999998,0,0,1
1153,edge_lig_27507-2_lig_14652-1,-1.8200000000000003,0,0,1
1154,edge_lig_27507-2_lig_36090-1,0.27000000000000046,0,0,1
1155,edge_lig_27507-2_lig_27608-1,-0.23999999999999844,0,0,1
1156,edge_lig_27507-2_lig_27610-1,-0.46000000000000085,0,0,1
1157,edge_lig_24186-1_lig_3438-1,1.48,0,0,1
1158,edge_lig_39859-1_lig_3438-1,0.9099999999999966,0,0,1
1159,edge_lig_24936-1_lig_3438-1,5.080000000000002,0,0,1
1160,edge_lig_16626-3_lig_3438-1,3.8900000000000006,0,0,1
1161,edge_lig_25900-1_lig_3438-1,-0.3200000000000003,0,0,1
1162,edge_lig_659-1_lig_3438-1,3.019999999999996,0,0,1
1163,edge_lig_19653-1_lig_3438-1,-1.1300000000000001,0,0,1
1164,edge_lig_23472-3_lig_3438-1,-0.33999999999999986,0,0,1
1165,edge_lig_18148-1_lig_3438-1,-0.03999999999999915,0,0,1
1166,edge_lig_17901-2_lig_3438-1,0.7899999999999991,0,0,1
1167,edge_lig_4558-1_lig_39967-2,1.8599999999999994,0,0,1
1168,edge_lig_39967-2_lig_4950-1,-1.6300000000000097,0,0,1
1169,edge_lig_1428-1_lig_39967-1,-2.200000000000003,0,0,1
1170,edge_lig_15107-1_lig_15107-2,0.23000000000000043,0,0,1
1171,edge_lig_15107-2_lig_16359-1,-2.3100000000000023,0,0,1
1172,edge_lig_7264-1_lig_15107-2,2.030000000000001,0,0,1
1173,edge_lig_8858-2_lig_15107-2,-1.8299999999999983,0,0,1
1174,edge_lig_15107-2_lig_17313-1,-0.9299999999999997,0,0,1
1175,edge_lig_15107-2_lig_16629-3,1.7199999999999989,0,0,1
1176,edge_lig_4558-2_lig_15107-2,6.669999999999998,0,0,1
1177,edge_lig_10715-1_lig_15107-2,3.129999999999999,0,0,1
1178,edge_lig_15107-2_lig_10504-1,-1.0299999999999994,0,0,1
1179,edge_lig_42976-1_lig_15107-2,1.8900000000000001,0,0,1
1180,edge_lig_15107-2_lig_14496-1,2.66,0,0,1
1181,edge_lig_35182-2_lig_15107-2,1.6099999999999994,0,0,1
1182,edge_lig_15107-2_lig_21286-3,-8.469999999999995,0,0,1
1183,edge_lig_15107-2_lig_5944-1,-0.990000000000002,0,0,1
1184,edge_lig_9022-1_lig_15107-2,-1.8500000000000014,0,0,1
1185,edge_lig_27608-2_lig_15107-2,1.9800000000000004,0,0,1
1186,edge_lig_29198-2_lig_15107-2,1.7899999999999991,0,0,1
1187,edge_lig_15107-2_lig_18165-2,-1.8900000000000006,0,0,1
1188,edge_lig_10913-1_lig_15107-2,2.3100000000000005,0,0,1
1189,edge_lig_39331-1_lig_15107-2,2.450000000000003,0,0,1
1190,edge_lig_32276-2_lig_15107-2,-0.5899999999999999,0,0,1
1191,edge_lig_15107-1_lig_16359-1,4.210000000000001,0,0,1
1192,edge_lig_15107-1_lig_22-1,0.46000000000000085,0,0,1
1193,edge_lig_15107-1_lig_18296-1,-1.79,0,0,1
1194,edge_lig_15107-1_lig_7511-2,3.1899999999999977,0,0,1
1195,edge_lig_15107-1_lig_20798-2,-1.0899999999999999,0,0,1
1196,edge_lig_15107-1_lig_20798-3,2.549999999999999,0,0,1
1197,edge_lig_41644-2_lig_15107-1,-1.13,0,0,1
1198,edge_lig_1428-1_lig_15107-1,-1.8499999999999996,0,0,1
1199,edge_lig_15107-1_lig_3828-1,1.8599999999999994,0,0,1
1200,edge_lig_15107-1_lig_24938-2,2.719999999999999,0,0,1
1201,edge_lig_2154-1_lig_15107-1,-4.830000000000005,0,0,1
1202,edge_lig_10715-1_lig_15107-1,0.13000000000000078,0,0,1
1203,edge_lig_42158-1_lig_15107-1,-1.7600000000000051,0,0,1
1204,edge_lig_15107-1_lig_16271-1,2.66,0,0,1
1205,edge_lig_42976-2_lig_15107-1,-1.33,0,0,1
1206,edge_lig_15107-1_lig_2485-1,0.8800000000000026,0,0,1
1207,edge_lig_15107-1_lig_36540-2,1.5,0,0,1
1208,edge_lig_15107-1_lig_8-1,-0.9800000000000004,0,0,1
1209,edge_lig_15107-1_lig_27582-1,2.7699999999999996,0,0,1
1210,edge_lig_15514-1_lig_15107-1,-0.020000000000003126,0,0,1
1211,edge_lig_18175-1_lig_15107-1,-1.03,0,0,1
1212,edge_lig_34551-2_lig_15107-1,-1.1799999999999997,0,0,1
1213,edge_lig_26803-1_lig_129-1,-0.9200000000000017,0,0,1
1214,edge_lig_38254-3_lig_129-1,1.3099999999999987,0,0,1
1215,edge_lig_15148-1_lig_129-1,-0.3099999999999987,0,0,1
1216,edge_lig_24936-1_lig_129-1,2.620000000000001,0,0,1
1217,edge_lig_129-1_lig_15318-1,0.35999999999999943,0,0,1
1218,edge_lig_21687-1_lig_129-1,-4.370000000000001,0,0,1
1219,edge_lig_2716-1_lig_129-1,-2.0999999999999943,0,0,1
1220,edge_lig_15343-1_lig_129-1,-2.3900000000000006,0,0,1
1221,edge_lig_38113-1_lig_129-1,2.1500000000000004,0,0,1
1222,edge_lig_4362-1_lig_129-1,1.960000000000008,0,0,1
1223,edge_lig_10758-1_lig_129-1,-1.5300000000000011,0,0,1
1224,edge_lig_129-1_lig_39208-1,4.739999999999995,0,0,1
1225,edge_lig_129-1_lig_8991-1,-0.00999999999999801,0,0,1
1226,edge_lig_5952-1_lig_129-1,-3.42,0,0,1
1227,edge_lig_129-1_lig_11786-1,2.620000000000001,0,0,1
1228,edge_lig_35138-1_lig_129-1,-3.039999999999999,0,0,1
1229,edge_lig_2485-2_lig_129-1,0.28000000000000114,0,0,1
1230,edge_lig_27607-1_lig_129-1,-2.0500000000000007,0,0,1
1231,edge_lig_129-1_lig_26731-1,0.5,0,0,1
1232,edge_lig_129-1_lig_18165-1,0.28999999999999204,0,0,1
1233,edge_lig_27581-1_lig_129-1,-7.219999999999999,0,0,1
1234,edge_lig_27253-1_lig_129-1,0.6599999999999966,0,0,1
1235,edge_lig_129-1_lig_44131-1,3.010000000000005,0,0,1
1236,edge_lig_32763-1_lig_129-1,-4.21,0,0,1
1237,edge_lig_44645-2_lig_129-1,1.3500000000000014,0,0,1
1238,edge_lig_43393-1_lig_129-1,-2.469999999999999,0,0,1
1239,edge_lig_18158-2_lig_129-1,-2.460000000000008,0,0,1
1240,edge_lig_129-1_lig_3684-1,4.299999999999997,0,0,1
1241,edge_lig_41321-1_lig_129-1,-3.1599999999999966,0,0,1
1242,edge_lig_129-1_lig_4657-1,-2.1000000000000085,0,0,1
1243,edge_lig_13812-1_lig_26803-1,0.07000000000000028,0,0,1
1244,edge_lig_1433-1_lig_26803-1,-0.5800000000000054,0,0,1
1245,edge_lig_26803-1_lig_5693-1,-0.7899999999999991,0,0,1
1246,edge_lig_10202-2_lig_38254-2,0.030000000000001137,0,0,1
1247,edge_lig_38254-2_lig_39971-1,0.5999999999999996,0,0,1
1248,edge_lig_21664-2_lig_38254-2,-1.21,0,0,1
1249,edge_lig_17921-4_lig_24964-2,1.1700000000000017,0,0,1
1250,edge_lig_38254-3_lig_24186-2,4.72,0,0,1
1251,edge_lig_38254-3_lig_27612-3,4.6,0,0,1
1252,edge_lig_4362-1_lig_38254-3,-0.3299999999999983,0,0,1
1253,edge_lig_38254-3_lig_120-1,-1.2100000000000009,0,0,1
1254,edge_lig_38254-3_lig_3790-1,-1.5399999999999991,0,0,1
1255,edge_lig_24964-1_lig_24964-2,-0.6899999999999995,0,0,1
1256,edge_lig_40229-1_lig_24964-1,0.10000000000000142,0,0,1
1257,edge_lig_29828-1_lig_24964-1,-3.120000000000001,0,0,1
1258,edge_lig_26746-2_lig_24964-1,-2.960000000000001,0,0,1
1259,edge_lig_1709-1_lig_17921-3,-2.83,0,0,1
1260,edge_lig_17921-3_lig_43864-1,1.4500000000000028,0,0,1
1261,edge_lig_13812-1_lig_17921-3,-1.3399999999999999,0,0,1
1262,edge_lig_6805-1_lig_17921-3,-1.8500000000000014,0,0,1
1263,edge_lig_24186-2_lig_17921-1,-0.4700000000000024,0,0,1
1264,edge_lig_20798-1_lig_17921-1,-2.4000000000000057,0,0,1
1265,edge_lig_16626-2_lig_17921-1,-0.29999999999999893,0,0,1
1266,edge_lig_16626-4_lig_17921-1,0.48999999999999844,0,0,1
1267,edge_lig_10777-1_lig_38254-1,-1.4000000000000001,0,0,1
1268,edge_lig_35181-7_lig_38254-1,-2.5700000000000003,0,0,1
1269,edge_lig_15847-1_lig_38254-1,-2.34,0,0,1
1270,edge_lig_38254-1_lig_37772-2,-2.1000000000000014,0,0,1
1271,edge_lig_18158-2_lig_38254-1,-1.009999999999998,0,0,1
1272,edge_lig_38254-1_lig_4657-1,0.9600000000000009,0,0,1
1273,edge_lig_22-1_lig_24964-2,-0.11999999999999744,0,0,1
1274,edge_lig_20798-2_lig_24964-2,-2.769999999999996,0,0,1
1275,edge_lig_1428-1_lig_24964-2,-0.07000000000000028,0,0,1
1276,edge_lig_22925-1_lig_24964-2,0.46999999999999886,0,0,1
1277,edge_lig_13812-1_lig_24186-1,-1.2100000000000009,0,0,1
1278,edge_lig_24186-1_lig_39834-1,-1.0300000000000011,0,0,1
1279,edge_lig_1709-1_lig_22-1,-0.6400000000000006,0,0,1
1280,edge_lig_1709-1_lig_17923-1,3.889999999999999,0,0,1
1281,edge_lig_1709-1_lig_3554-1,-6.759999999999998,0,0,1
1282,edge_lig_39865-1_lig_1709-1,1.8499999999999979,0,0,1
1283,edge_lig_21286-2_lig_1709-1,1.7099999999999973,0,0,1
1284,edge_lig_1709-1_lig_40959-1,-0.5599999999999987,0,0,1
1285,edge_lig_6709-1_lig_1709-1,1.5900000000000034,0,0,1
1286,edge_lig_20798-3_lig_24186-2,-1.3800000000000026,0,0,1
1287,edge_lig_3118-1_lig_24186-2,-2.95,0,0,1
1288,edge_lig_17792-2_lig_24186-2,-7.799999999999999,0,0,1
1289,edge_lig_26746-1_lig_24186-2,-3.039999999999999,0,0,1
1290,edge_lig_24186-2_lig_9296-1,-2.209999999999999,0,0,1
1291,edge_lig_24964-3_lig_155-1,3.6000000000000014,0,0,1
1292,edge_lig_11210-1_lig_155-1,2.0500000000000043,0,0,1
1293,edge_lig_34121-4_lig_155-1,0.9699999999999989,0,0,1
1294,edge_lig_10777-1_lig_155-1,0.08999999999999986,0,0,1
1295,edge_lig_24950-4_lig_155-1,1.7500000000000009,0,0,1
1296,edge_lig_29611-1_lig_155-1,-4.290000000000003,0,0,1
1297,edge_lig_1373-1_lig_155-1,3.3500000000000014,0,0,1
1298,edge_lig_11308-2_lig_155-1,2.0799999999999983,0,0,1
1299,edge_lig_35181-8_lig_155-1,1.2400000000000002,0,0,1
1300,edge_lig_35181-7_lig_155-1,-1.5300000000000002,0,0,1
1301,edge_lig_35181-6_lig_155-1,-0.8100000000000023,0,0,1
1302,edge_lig_26743-2_lig_155-1,0.7999999999999998,0,0,1
1303,edge_lig_155-1_lig_9924-1,0.9999999999999991,0,0,1
1304,edge_lig_17791-2_lig_155-1,1.8100000000000023,0,0,1
1305,edge_lig_33347-1_lig_155-1,1.8700000000000045,0,0,1
1306,edge_lig_15511-1_lig_155-1,1.3899999999999988,0,0,1
1307,edge_lig_15847-2_lig_155-1,0.29000000000000004,0,0,1
1308,edge_lig_15847-1_lig_155-1,0.39000000000000057,0,0,1
1309,edge_lig_3508-2_lig_155-1,0.33999999999999986,0,0,1
1310,edge_lig_27610-2_lig_155-1,7.009999999999998,0,0,1
1311,edge_lig_14651-1_lig_155-1,0.12999999999999545,0,0,1
1312,edge_lig_9004-1_lig_155-1,1.9699999999999918,0,0,1
1313,edge_lig_40424-1_lig_155-1,1.6899999999999977,0,0,1
1314,edge_lig_18148-2_lig_155-1,5.219999999999999,0,0,1
1315,edge_lig_29198-2_lig_155-1,1.7399999999999949,0,0,1
1316,edge_lig_18148-1_lig_155-1,2.940000000000005,0,0,1
1317,edge_lig_11876-1_lig_155-1,-2.299999999999997,0,0,1
1318,edge_lig_10001-1_lig_155-1,1.6000000000000005,0,0,1
1319,edge_lig_17927-2_lig_155-1,-0.03999999999999915,0,0,1
1320,edge_lig_3465-1_lig_155-1,2.13,0,0,1
1321,edge_lig_19733-1_lig_155-1,0.5199999999999996,0,0,1
1322,edge_lig_31151-1_lig_155-1,0.05000000000000426,0,0,1
1323,edge_lig_24806-1_lig_155-1,1.8200000000000003,0,0,1
1324,edge_lig_21303-1_lig_155-1,0.019999999999999574,0,0,1
1325,edge_lig_21950-2_lig_155-1,-2.030000000000001,0,0,1
1326,edge_lig_2769-1_lig_155-1,0.6400000000000006,0,0,1
1327,edge_lig_19723-2_lig_155-1,2.49,0,0,1
1328,edge_lig_3444-1_lig_29853-3,2.75,0,0,1
1329,edge_lig_29853-1_lig_24950-2,3.4300000000000033,0,0,1
1330,edge_lig_29853-1_lig_24116-2,3.8599999999999994,0,0,1
1331,edge_lig_29853-1_lig_3454-1,0.0,0,0,1
1332,edge_lig_2330-2_lig_29853-2,-1.4099999999999966,0,0,1
1333,edge_lig_29834-4_lig_29853-4,-0.6600000000000001,0,0,1
1334,edge_lig_29853-4_lig_35400-3,2.950000000000003,0,0,1
1335,edge_lig_40812-1_lig_3563-1,-1.25,0,0,1
1336,edge_lig_16601-3_lig_3563-1,0.8799999999999955,0,0,1
1337,edge_lig_3534-1_lig_3563-1,1.42,0,0,1
1338,edge_lig_3568-1_lig_3563-1,2.7099999999999937,0,0,1
1339,edge_lig_3563-1_lig_42392-2,-1.3599999999999994,0,0,1
1340,edge_lig_2330-2_lig_17916-2,0.5799999999999983,0,0,1
1341,edge_lig_3469-1_lig_17916-2,3.120000000000001,0,0,1
1342,edge_lig_15803-1_lig_17916-3,-4.920000000000002,0,0,1
1343,edge_lig_2675-1_lig_17916-1,-3.4000000000000057,0,0,1
1344,edge_lig_30892-1_lig_17916-1,-1.5900000000000034,0,0,1
1345,edge_lig_16598-2_lig_17916-1,-2.620000000000001,0,0,1
1346,edge_lig_17916-4_lig_2329-1,0.8100000000000023,0,0,1
1347,edge_lig_17916-4_lig_1610-1,2.5700000000000003,0,0,1
1348,edge_lig_40493-1_lig_17916-4,1.769999999999996,0,0,1
1349,edge_lig_15148-1_lig_127-1,-0.46000000000000085,0,0,1
1350,edge_lig_15148-2_lig_1428-1,-0.13000000000000256,0,0,1
1351,edge_lig_27611-1_lig_27612-3,2.44,0,0,1
1352,edge_lig_27612-3_lig_35489-1,-2.219999999999999,0,0,1
1353,edge_lig_42598-2_lig_27612-3,-1.05,0,0,1
1354,edge_lig_26746-2_lig_27612-3,-4.540000000000001,0,0,1
1355,edge_lig_7264-1_lig_27612-4,1.2199999999999989,0,0,1
1356,edge_lig_20798-1_lig_27612-4,1.2100000000000009,0,0,1
1357,edge_lig_27612-4_lig_16626-1,-1.7700000000000031,0,0,1
1358,edge_lig_29195-1_lig_27612-4,5.239999999999998,0,0,1
1359,edge_lig_4042-1_lig_27612-4,-1.25,0,0,1
1360,edge_lig_27612-1_lig_20798-3,3.2600000000000016,0,0,1
1361,edge_lig_27612-1_lig_1597-1,0.6200000000000045,0,0,1
1362,edge_lig_27612-1_lig_14652-1,-0.8300000000000054,0,0,1
1363,edge_lig_3100-1_lig_27612-1,-2.230000000000004,0,0,1
1364,edge_lig_27612-1_lig_3846-1,1.17,0,0,1
1365,edge_lig_16359-2_lig_22-1,-2.780000000000001,0,0,1
1366,edge_lig_16359-2_lig_1663-1,-3.84,0,0,1
1367,edge_lig_16359-2_lig_2177-1,-3.240000000000002,0,0,1
1368,edge_lig_16359-2_lig_19130-1,-3.9699999999999998,0,0,1
1369,edge_lig_24604-1_lig_16359-2,9.229999999999997,0,0,1
1370,edge_lig_3464-1_lig_16359-1,3.780000000000001,0,0,1
1371,edge_lig_16359-1_lig_2158-1,-1.6399999999999988,0,0,1
1372,edge_lig_21488-2_lig_16359-1,2.6700000000000017,0,0,1
1373,edge_lig_16359-1_lig_120-1,-7.240000000000002,0,0,1
1374,edge_lig_26212-1_lig_16359-1,3.2099999999999973,0,0,1
1375,edge_lig_16359-1_lig_9998-1,-2.1899999999999977,0,0,1
1376,edge_lig_36090-1_lig_16359-1,0.7099999999999973,0,0,1
1377,edge_lig_16359-1_lig_3098-1,-2.3500000000000014,0,0,1
1378,edge_lig_36965-1_lig_11611-1,-2.3000000000000114,0,0,1
1379,edge_lig_25915-1_lig_11611-1,-1.009999999999998,0,0,1
1380,edge_lig_11372-1_lig_11611-1,-2.3800000000000026,0,0,1
1381,edge_lig_7413-1_lig_11611-1,-1.0300000000000082,0,0,1
1382,edge_lig_11611-1_lig_2714-1,4.200000000000003,0,0,1
1383,edge_lig_37443-2_lig_11611-1,-1.2000000000000028,0,0,1
1384,edge_lig_25252-1_lig_11611-1,-4.359999999999999,0,0,1
1385,edge_lig_40743-1_lig_11611-1,4.459999999999994,0,0,1
1386,edge_lig_9745-1_lig_37203-1,-1.4299999999999997,0,0,1
1387,edge_lig_17259-1_lig_37203-1,0.2700000000000031,0,0,1
1388,edge_lig_37203-1_lig_2739-1,-0.2700000000000031,0,0,1
1389,edge_lig_2753-1_lig_37203-1,2.779999999999994,0,0,1
1390,edge_lig_17750-1_lig_36898-1,2.400000000000002,0,0,1
1391,edge_lig_17750-1_lig_2753-1,-3.049999999999997,0,0,1
1392,edge_lig_8215-1_lig_17750-1,-5.539999999999999,0,0,1
1393,edge_lig_1917-1_lig_3495-1,-0.3999999999999986,0,0,1
1394,edge_lig_3495-1_lig_15342-1,1.9699999999999989,0,0,1
1395,edge_lig_4558-2_lig_3495-1,-2.2,0,0,1
1396,edge_lig_3495-1_lig_27396-1,4.149999999999999,0,0,1
1397,edge_lig_10504-6_lig_3495-1,-1.5199999999999996,0,0,1
1398,edge_lig_1943-1_lig_3495-1,-3.1999999999999957,0,0,1
1399,edge_lig_3495-1_lig_21286-3,2.5300000000000002,0,0,1
1400,edge_lig_1663-1_lig_3514-1,0.5399999999999991,0,0,1
1401,edge_lig_21353-1_lig_3514-1,-0.030000000000001137,0,0,1
1402,edge_lig_19264-1_lig_3514-1,0.6600000000000001,0,0,1
1403,edge_lig_3444-1_lig_10836-1,2.4299999999999997,0,0,1
1404,edge_lig_39859-1_lig_3554-1,-0.6600000000000001,0,0,1
1405,edge_lig_16635-2_lig_39859-1,2.809999999999995,0,0,1
1406,edge_lig_39859-1_lig_38113-1,0.6099999999999994,0,0,1
1407,edge_lig_7269-1_lig_39859-1,1.9699999999999998,0,0,1
1408,edge_lig_4148-1_lig_39859-1,1.4100000000000001,0,0,1
1409,edge_lig_39859-1_lig_32913-1,6.07,0,0,1
1410,edge_lig_8399-1_lig_19261-1,0.18000000000000682,0,0,1
1411,edge_lig_8399-1_lig_17694-1,-2.8599999999999994,0,0,1
1412,edge_lig_42723-2_lig_41059-2,1.0200000000000005,0,0,1
1413,edge_lig_42723-2_lig_20771-2,3.289999999999999,0,0,1
1414,edge_lig_25920-1_lig_42723-2,-4.200000000000001,0,0,1
1415,edge_lig_1917-1_lig_127-1,-0.16000000000000014,0,0,1
1416,edge_lig_3566-1_lig_127-1,-1.8099999999999952,0,0,1
1417,edge_lig_16343-2_lig_127-1,-0.5800000000000001,0,0,1
1418,edge_lig_4558-1_lig_127-1,-0.060000000000002274,0,0,1
1419,edge_lig_15463-1_lig_127-1,-1.3800000000000097,0,0,1
1420,edge_lig_2183-1_lig_127-1,-0.3399999999999892,0,0,1
1421,edge_lig_4362-2_lig_127-1,0.9500000000000001,0,0,1
1422,edge_lig_10504-8_lig_127-1,0.7999999999999972,0,0,1
1423,edge_lig_29195-1_lig_127-1,1.0899999999999999,0,0,1
1424,edge_lig_127-1_lig_39208-1,0.020000000000003126,0,0,1
1425,edge_lig_11308-1_lig_127-1,0.4400000000000013,0,0,1
1426,edge_lig_2560-1_lig_127-1,0.07000000000000028,0,0,1
1427,edge_lig_16315-1_lig_127-1,-0.5200000000000031,0,0,1
1428,edge_lig_35182-1_lig_127-1,4.739999999999995,0,0,1
1429,edge_lig_26752-2_lig_127-1,-3.6400000000000006,0,0,1
1430,edge_lig_3100-1_lig_127-1,-1.3900000000000006,0,0,1
1431,edge_lig_127-1_lig_3098-1,-0.46000000000000085,0,0,1
1432,edge_lig_3846-2_lig_127-1,-2.9200000000000017,0,0,1
1433,edge_lig_127-1_lig_37772-2,-1.4900000000000002,0,0,1
1434,edge_lig_14222-1_lig_127-1,-3.490000000000002,0,0,1
1435,edge_lig_127-1_lig_18165-1,-1.5999999999999996,0,0,1
1436,edge_lig_127-1_lig_8979-1,2.339999999999989,0,0,1
1437,edge_lig_4814-2_lig_127-1,-0.06999999999999851,0,0,1
1438,edge_lig_127-1_lig_5426-2,0.2599999999999998,0,0,1
1439,edge_lig_127-1_lig_28186-1,-1.480000000000004,0,0,1
1440,edge_lig_17928-3_lig_127-1,3.3200000000000003,0,0,1
1441,edge_lig_24948-1_lig_127-1,2.469999999999999,0,0,1
1442,edge_lig_3670-1_lig_127-1,-2.530000000000001,0,0,1
1443,edge_lig_45240-1_lig_127-1,-4.32,0,0,1
1444,edge_lig_5035-1_lig_127-1,-0.34999999999999964,0,0,1
1445,edge_lig_33438-1_lig_127-1,0.6000000000000014,0,0,1
1446,edge_lig_127-1_lig_16260-1,4.390000000000001,0,0,1
1447,edge_lig_12610-1_lig_127-1,-4.149999999999999,0,0,1
1448,edge_lig_44102-3_lig_14944-2,3.6799999999999997,0,0,1
1449,edge_lig_14944-2_lig_2714-1,1.0200000000000031,0,0,1
1450,edge_lig_14944-2_lig_5714-1,-0.23999999999999488,0,0,1
1451,edge_lig_20747-2_lig_20712-2,-2.5200000000000014,0,0,1
